outlet,date,headline,url,article_text
NDTV,01/01/24,"शराबियों के खिलाफ दिल्ली में  कार्रवाई, नशे में गाड़ी चलाने पर 495 लोगों पर केस; 347 लाइसेंस जब्त",https://ndtv.in/india/action-against-alcoholics-in-delhi-case-against-495-people-for-drunk-driving-347-licenses-seized-4784264,"नई दिल्ली: नए साल के मौके पर दिल्ली पुलिस ने एक बड़ी कार्रवाई की है. दरअसल, दिल्ली पुलिस ने पूर्व संध्या पर दिल्ली में शराब पीकर गाड़ी चलाने वाले और उपद्रव करने वालों के खिलाफ बड़ी कार्रवाई की है. दिल्ली पुलिस ने सुरक्षा सुनिश्त करने के उद्देश्य से देर रात ऑपरेशन में सैकड़ों लोगों को पकड़ा है. पुलिस की कार्रवाई में 495 लोगों के खिलाफ शराब पीकर गाड़ी चलाने के आरोप में दर्ज किया गया है. समचार एजेंसी की एक रिपार्ट के अनुसार, दिल्ली पुलिस ने कई इलाकों में जांच कर सैंकड़ों लोगों को पकड़ा है.

दिल्ली ट्रैफिक पुलिस ने 16 दिसंबर से 31 दिसंबर तक राष्ट्रीय राजधानी में नशे में गाड़ी चलाने के खिलाफ एक विशेष अभियान चलाया. अधिकारियों ने सोमवार को बताया कि पिछले साल के आखिरी 15 दिनों में कुल 2129 लोगों पर मुकदमा चलाया गया.

दिल्ली ट्रैफिक पुलिस द्वारा जारी एक आधिकारिक बयान के अनुसार, 31 दिसंबर को नशे में गाड़ी चलाने के कुल 360 मामले सामने आए, जिनमें सबसे ज्यादा मामले कापसहेड़ा, नांगलोई, संगम विहार, तिलक नगर और नंद नगरी सर्कल में दर्ज किए गए. 1 जनवरी की सुबह तक करीब 495 मामले सामने आए.

24 दिसंबर को नशे में गाड़ी चलाने के कुल 186 मामले दर्ज किए गए, जिनमें से अमन विहार, अशोक विहार, बदरपुर, बाराखंभा रोड, चाणक्यपुरी, सिविल लाइंस, दिल्ली कैंट, डिफेंस कॉलोनी, दरियागंज और द्वारका सर्कल में सबसे ज्यादा मामले दर्ज किए गए.

सड़क पर गलत साइड पर वाहन चलाने वाले 132 लोगों पर दिल्ली पुलिस ने केस दर्ज किया है.पुलिस ने अभियान लापरवाही से गाड़ी चलाने वालों के खिलाफ विशेष अभियान चलाया.यातायात नियमों को अनदेखी करके और नियमों को बार-बार उल्लंघन करने वालों के 347 लाइसेंस जब्त किए गए.

इस साल 31 दिसंबर 2023 तक नशे में गाड़ी चलाने के कुल 16173 मामले दर्ज किए गए, जबकि 2022 में 2225 मामले, 2021 में 2831 और 2020 में 3986 मामले दर्ज किए गए.

"
NDTV,01/01/24,Man InfraConstruction Bullish On Projects Over Next Five Years,https://www.ndtvprofit.com/business/man-infraconstruction-bullish-on-projects-over-next-five-years,"It is constructing one of the tallest towers in the country, for which it has approval for 312 metres, and where work is under way, Shah said. The company is set to redevelop Virgo Co-Operative Housing Society in Bandra, Aamir Khan's residential plot, and luxurious residential projects in BKC's Kalanagar that will start in the next six months, with a work-time tenure of 2-2.5 years, Shah said.

""We work more on the DM model (development management model), where the top-line will not come in my books, but the bottom line comes in my books. Hence, it is very difficult to compare. So, I will request analysts and investors to not look at only the top-line. They would have to understand the bottom-line.""

The total size of the Mira Road project is around 400 million sq. ft. and it is a revenue share model, he said. ""We have not purchased the land. From the top-line, 25% we are sharing with the land owner, while 75% comes to us. When it comes to the Goregaon project, where we are one-third partner, it is a 24-acre land and approval and everything else has started.""

Their project in Juhu is near completion, he said. ""In June-July, we will be able to give the OC and possession to our customers. It is a redevelopment project and we are a 70% partner. In the (Vile) Parle project, the total construction is around 15 lakh sq. ft., but on a 5 lakh sq. ft. of saleable area, our DM fee is 14%.""

The Pali Hill project, which again involves redevelopment, is a joint venture between three developers.

""Kala Nagar project is a luxurious project where we estimate around Rs 75,000-80,000 sq. ft. output. The Tardeo project is again a DM model, where my top-line and bottom-line will remain the same. We just started the projects 2-2.5 months back and have already sold around 15% of the flats, even in the tallest building,"" Shah said.

It is set to announce another luxury project on Jan. 18, which will come up in Ghatkopar."
NDTV,01/01/24,Why Spotlight Will Be On India's Bond Market In 2024,https://www.ndtvprofit.com/markets/why-spotlight-will-be-on-indias-bond-market-in-2024,"After a year of volatility, the Indian bond market is expected to see increased activity going into 2024, driven by JPMorgan bond inclusion and rate cuts by central banks.

The U.S. Federal Reserve has signalled rate cuts this year, while India's Monetary Policy Committee is expected to ease rates as inflation cools. That, according to bond market experts, could bring down rates by 25–50 basis points starting in June 2024.

""We expect the 10-year government yields to start moving down south starting June 2024 and may trade within a range of 6.75% to 7% till December 2024,"" Venkatakrishnan Srinivasan, founder and managing partner of Rockfort Fincap LLP, told NDTV Profit.

There is a possibility that the yield may dip below the 7% level, according to Abhijit Roy, chief executive officer at GoldenPi."
NDTV,01/01/24,Impact Of Japan's Jan 1 Quake At Metro Station Captured On Camera,https://www.ndtv.com/world-news/videos-show-chaos-panic-after-155-quakes-strike-japan-in-a-day-4784265,"At least thirty people died as a series of earthquakes struck central Japan on New Year's Day, damaging homes and sparking a major fire. The scale of the damage from the 155 quakes was still emerging, with news footage showing toppled buildings, sunken boats at a port, countless charred homes, and locals without power in freezing overnight temperatures.

Footage shared on social media showed road signs and display boards at railway stations shaking after one of the earthquakes, which had a magnitude of 7.6.

Some of the Footage coming out of Japan following the 7.6 Magnitude Earthquake which Struck the Country earlier this morning is Insane and truly shows the Power of Geological Forces on this Planet. pic.twitter.com/iwCRB3jmCv — OSINTdefender (@sentdefender) January 1, 2024

Japan has dropped its highest-level tsunami alert, but is telling residents of coastal areas not to return to their homes as deadly waves could still come.

Thousands of army personnel, firefighters and police officers from across the country have been dispatched to the worst-hit area in the relatively remote Noto peninsula.

However, rescue efforts have been hindered by badly damaged and blocked roads and one of the area's airports has been forced to close due to runway cracks."
NDTV,01/01/24,Packed Travel Hotspots Mays Be A Common Sight In 2024 As Well,https://www.ndtvprofit.com/business/packed-travel-hotspots-mays-be-a-common-sight-in-2024-as-well,"Packed travel hotspots during the extended Christmas weekend and in the run-up to the New Year are just another indicator of a booming hospitality and travel sector. And it is only expected to boom.

The sector remained resilient despite increased inflation and fuel prices, conflict in the Middle East and troubles in the aviation sector. With the wedding season kicking in, better infrastructure and multiple sport events, demand will continue to rise in 2024, top industry executives told NDTV Profit.

About 40 lakh weddings are planned this season, according to Puneet Chhatwal, managing director and chief executive officer of Indian Hotels Co. And even the government is looking to promote the country as a wedding destination. Prime Minister Narendra Modi launched the 'India says I do' initiative to make India a premier destination for weddings.

Similarly, the G20 Summit ""did great for marketing India as a destination globally"". While it might not have any immediate impact on the inflow of foreign tourists, Chhatwal said ""over longer term at least in the G20 participating nations the destination India has got far more established than it was before"".

The summit also enabled Indian hotels to host large conferences as it is now possible to host 3,000-4,000 people under a single roof, he said.

Besides, India is also hosting many other sports ranging from Kho Kho to IPL, which were not happening earlier, said Chhatwal.

These together will help increase the demand for rooms by ""8 to 10% increase per annum and that would mean that your ability to charge would be higher and your ability to drive profitability and good margins is higher"", Chhatwal said in an interview.

India's infrastructure push will also boost travel and tourism, according to Prashant Pitti, co-founder of EaseMyTrip.com. ""In the next 10 years, India will have 220 new airports and helipads, which will push the traveler numbers to 350 million and boost the hotel economy.""

Patanjali Keswani, chairperson of Lemon Tree Hotels Ltd., said India's hotel industry is two years away from the inflection point as demand for mid-market branded properties will rise because of growing incomes."
NDTV,01/01/24,Singapore Home Prices Rise 2.7% In Fourth Quarter On Demand,https://www.ndtvprofit.com/global-economics/singapore-home-prices-rise-2-7-in-fourth-quarter-on-demand,"Private residential prices climbed 2.7% in the last three months of 2023 from the previous quarter, when they gained 0.8%, according to preliminary estimates released Tuesday by the Urban Redevelopment Authority. Prices increased 6.7% for the whole of last year, slowing from an 8.6% rise in 2022."
NDTV,01/01/24,Pakistan’s Inflation Quickens For Second Straight Month,https://www.ndtvprofit.com/global-economics/pakistan-inflation-quickens-despite-tight-monetary-policy-stance,"Pakistan’s currency dropped by 20% last year, making it one of the worst performers globally and adding pressure on consumer prices. Moderation in international commodity prices is expected to lower Asia’s fastest inflation in the coming months, the central bank said in its review. The finance ministry also estimated gains to moderate between 27.5% and 28.5% in December."
NDTV,01/01/24,Peru’s Inflation Slows Less Than Expected In December,https://www.ndtvprofit.com/global-economics/peru-s-inflation-slows-less-than-expected-in-december,"Peru’s inflation has exceeded the central bank target of 1% to 3% since June 2021. The rate peaked at more than 8% by mid-2022, and only started a period of sustained decline earlier this year, following an aggressive monetary tightening campaign that boosted borrowing costs to 7.75%."
NDTV,01/01/24,Sunak Says U.K. Making Progress Against ‘Small Boat’ Migration,https://www.ndtvprofit.com/world/sunak-says-uk-making-progress-against-small-boat-migration,"“We have also had much larger boats, more seaworthy boats, so the planning assumption is that this is a glitch,” Lucy Moreton, a professional officer at the union, told BBC Radio 4’s “Today” program. “Will we see the peak that we saw in 2022? Maybe not, but certainly more than we have seen in the last year.”"
NDTV,01/01/24,"Rajasthan Weather: राजस्थान में 'कोल्ड डे', सुन्न कर देने वाली ठंड से कांपे लोग, IMD ने जारी किया घने कोहरे का अलर्ट",https://rajasthan.ndtv.in/rajasthan-news/cold-day-in-rajasthan-people-shivered-due-to-numbing-cold-imd-issued-alert-of-dense-fog-4784291,"Rajasthan Weather Today: राजस्थान के सरहदी जिले श्रीगंगानगर में कड़कड़ाती सर्दी का दौर जारी है. हालत ये है कि पिछले छह दिनों से सूर्यदेव के दर्शन नहीं हुए हैं. उधर सर्द हवाएं चलने से हाथ पैर सुन्न करने वाली सर्दी का प्रकोप शुरू हो गया है. इस कड़कड़ाती ठण्ड के कारण लोगों की दिनचर्या बिगड़ गई है. फसलों पर पाला पड़ने की सम्भावना भी व्यक्त की गयी है. ऐसे में कृषि विभाग ने एडवाइजरी भी जारी की है.

5 जनवरी तक अति घने कोहरे का अलर्ट

मौसम विभाग ने पांच जनवरी तक इलाके में अति घाना कोहरा छाने का अलर्ट जारी किया है. इस सप्ताह दिन में भी कड़कड़ाती सर्दी का प्रभाव रहेगा, जिससे कोलड डे की स्तिथि रहेगी. मौसम विभाग के अनुसार बंगाल की खाड़ी से नमी युक्त हवा आ रही है और आकाश साफ है जो कि घने कोहरे के लिए अनुकूल है. कड़कड़ाती सर्दी के कारण आम जनजीवन अस्तव्यस्त हो गया है. लोग घरो में ही दुबके रहना पसंद कर रहे हैं. वहीं महिलाओं, बच्चों और बुजुर्गों के लिए यह समय काफी परेशानी भरा है. डॉक्टरों ने गुनगुना पानी पीने और गर्म कपड़ो से शरीर को ढककर रखने की सलाह दी है.

पाले से फसलों के नुकसान की आशंका

जिले में पिछले कई दिनों से न्यूनतम तापमान 4 डिग्री सेल्सियस के आस-पास व उत्तर दिशा से ठण्डी हवा तथा आसमान साफ रहने से फसलों को पाले से नुकसान की आशंका है. शीत लहर एवं पाले से सर्दी के मौसम में सभी फसलों को नुकसान होता है. पाले के प्रभाव से पौधों की पत्तियां एवं फूल झुलस कर झड़ जाते हैं तथा अध-पके फल सिकुड़ जाते हैं. फलियों एवं बालियों में दाने नहीं बनते हैं व बन रहे दाने सिकुड़ जाते हैं. कृषि विभाग के संयुक्त निदेशक डॉ. जीआर मटोरिया की मानें तो पाला पड़ने की सम्भावना के दौरान फसलों में हल्की सिंचाई कर देनी चाहिए. नमीयुक्त जमीन में काफी देरी तक गर्मी रहती है तथा भूमि का तापक्रम एकदम कम नहीं होता है, जिससे तापमान शून्य डिग्री सेल्सियस से नीचे नही गिरेगा और फसलों को पाले से होने वाले नुकसान से बचाया जा सकता है.

किसान कैसे करें फसलों का बचाव?

मटोरिया ने बताया कि जिन दिनों पाला पड़ने की सम्भावना हो, उन दिनों फसलों पर 1 एम.एल. गन्धक का तेजाब या डाईमिथाईल सल्फोआक्साईड प्रति लीटर पानी में घोल बनाकर छिड़काव करना चाहिए. ध्यान रखें कि पौधों पर घोल की फुहार अच्छी तरह लगे. छिड़काव का असर दो सप्ताह तक रहता है. सरसों, गेहूं, चना, आलू, मटर जैसी फसलों को पाले से बचाने में गन्धक का छिड़काव करने से न केवल पाले से बचाव होता है, बल्कि पौधों में लौहा तत्व की जैविक एवं रासायनिक सक्रियता बढ़ जाती है जो पौधों में रोग रोधिता बढ़ाने में एवं फसल को जल्दी पकाने में सहायक होती हैं.

चित्तौड़गढ़ में कैसा मौसम

चित्तौड़गढ़ में साल के दूसरे दिन भी कोहरे का सितम जारी रहा. पिछले तीन दिनों से सर्दी बढ़ने के साथ वातावरण में भारी धुंध और कोहरा छाया रहा, जिससे आमजन जनजीवन प्रभावित हुआ. सर्दी पड़ने से दिन का तापमान भी लुढ़ककर 19 डिग्री तक पहुंच गया. मौसम विभाग ने अगले कुछ दिनों में कई जिलों में शीतलहर की आशंका जताई है और 12 जिलों में कोहरे का अलर्ट जारी किया है. चित्तौड़गढ़ शहर सहित आस-पास के ग्रामीण क्षेत्रों में घना कोहरा छाये रहने से जन जीवन प्रभावित होता दिखाई दे रहा है. कोहरे के कारण सड़कों पर सूनापन छाया रहा और गाड़ियां भी रेंग-रेंग कर चलीं. स्थानों पर विजिबिलिटी 100 मीटर से कम रही. प्रदेश में सर्दी के साथ-साथ कोहरे का प्रकोप दिखाई दिया और तापमान में गिरावट दर्ज की गई और चित्तौड़गढ़ में न्यूनतम तापमान 9 डिग्री तक पहुंच गया. ठंडी हवाएं चलने से लोग अलाव का सहारा लेते दिखे. वहीं तिल और गुड़ के व्यंजनों की भी मांग देखने को मिली. ज्यादातर लोग ऊनी वस्त्रों से लिपटे नजर आए.

धौलपुर में कैसा मौसम?

धौलपुर की तो यहां कड़ाके की सर्दी और शीत लहर का दौर लगातार जारी है, जिससे तापमान में भी गिरावट है. न्यूनतम पारा 7 डिग्री एवं अधिकतम 15 डिग्री सेल्सियस दर्ज किया गया है. मंगलवार को धौलपुर में विजिबिलिटी कम होने की वजह से आवागमन की रफ्तार भी थमी हुई नजर आ रही है. इस वक्त स्थानीय लोगों को हाथ पैर सुन्न करने वाली सर्दी की मार झेलनी पड़ रही है. आसमान में कल से ही बादल छाए हुए हैं. मौसम विभाग ने 5 जनवरी तक शीतलहर का अलर्ट जारी किया है.

ये भी पढ़ें:- पूरे देश में पेट्रोल-डीजल की कीमत घटे न घटे, राजस्थान में 10 रुपये कम हो सकते हैं दाम!"
NDTV,01/01/24,"मध्य प्रदेश में बारिश की चेतावनी, छत्तीसगढ़ के लिए IMD ने जारी किया अलर्ट, जानें कब तक खराब रहेगा मौसम?",https://mpcg.ndtv.in/madhya-pradesh-news/weather-update-rain-warning-in-madhya-pradesh-imd-issues-alert-for-chhattisgarh-4784292,"MP-Chhattisgarh Weather Update: कड़ाके की ठंड (Bitter Cold) के बीच मौसम विभाग ने मध्य प्रदेश (Madhya Pradesh) और छत्तीसगढ़ (Chhattisgarh) के लिए बारिश (Rain) का अलर्ट जारी किया है. वहीं मध्य प्रदेश में कड़ाके की सर्दी के साथ घने कोहरे भी देखने को मिल रहे हैं. हालांकि कई जिलों में बादल भी छाये रहे. बारिश के बाद मध्य प्रदेश में पारा और गिरने का अनुमान जताया गया है, जिससे प्रदेश में ठंड और बढ़ेगी.

मौसम शुष्क रहने के कारण न्यूनतम तापमान में बढ़त

मौसम शुष्क रहने के कारण सोमवार को प्रदेश में न्यूनतम तापमान में बढ़त दर्ज की गई. सबसे न्यूनतम तापमान 8.5 डिग्री सेल्सियस शहडोल के कल्याणपुर में दर्ज किया गया. इसके अलावा खजुराहो में 9 डिग्री सेल्सियस, सीधी में 9.02 डिग्री सेल्सियस, रीवा में 9.4 डिग्री सेल्सियस, दतिया में 9.5 डिग्री सेल्सियस दर्ज किया गया.

कई जिलों में तीव्र शीतल पड़ने का अनुमान

मौसम विभाग ने मंगलवार, 2 जनवरी को भी शीतलहर चलने की चेतावनी जारी की है. ग्वालियर, छतरपुर दतिया, सतना, में तीव्र शीतल दिन रह सकता है, जबकि चंबल संभाग, शिवपुरी, टीकमगढ़, निवाड़ी, पन्ना में शीतल दिन रह सकता है. रीवा संभाग, विदिशा, रायसेन, भोपाल, ग्वालियर, सागर, मंदसौर में दृश्यता घटकर 50 मीटर से 500 मीटर के बीच रह सकती है. मौसम विभाग ने आने वाले दिनों में न्यूनतम तापमान में और बढ़त रहने का दृष्टिकोण जारी किया है.

ये भी पढ़े: हर जिले में पुलिस बैंड-साइबर थाना, गांवों में CCTV, जानिए CM मोहन यादव ने समीक्षा बैठक में क्या कहा?

मध्य प्रदेश के पूर्वी जिलों में होगी बारिश

वहीं प्रदेश में पश्चिमी विक्षोभ सक्रिय हो गया है. कई जगहों पर बादल छाये रहे. मौसम विभाग के मुताबिक, 2 से 4 जनवरी के बीच मध्य प्रदेश के पूर्वी जिलों में बारिश होगी. भोपाल, सागर, ग्वालियर, चंबल, उज्जैन और रीवा संभाग के जिलों में हल्की बूंदाबांदी होगी, जबकि जबलपुर, सागर, रीवा संभाग के जिलों में बारिश होगी.

छत्तीसगढ़ में भी बारिश होने की संभावना

इधर, मौसम विभाग ने छत्तीसगढ़ में भी मौसम खराब रहने का अनुमान जताया है. विभाग के मुताबिक, 02 से 04 जनवरी, के दौरान प्रदेश के विभिन्न हिस्सों में हल्की बारिश होने की संभावना है.

ये भी पढ़े: हत्या के प्रयास में BJP विधायक के बेटे को पुलिस ने हिरासत में लिया, जानिए क्या है मामला?"
NDTV,01/01/24,Boric Says Chile Is Poised For Economic Comeback On Investment And Jobs,https://www.ndtvprofit.com/global-economics/president-gabriel-boric-says-chile-s-economy-is-poised-for-comeback,"“If in politics we are capable of leaving the trenches, listening to one another and putting the country and its people above all other considerations, then I am sure we can achieve important agreements,” Boric said, calling for advances on his administration’s pension and tax reform proposals."
NDTV,01/01/24,"SBI Suspends Business Conclaves, Seminars, Felicitation Till March 31",https://www.ndtvprofit.com/exclusives/sbi-suspends-business-conclaves-seminars-felicitation-till-march-31,
NDTV,01/01/24,"Ratlam: असामाजिक तत्वों के घर देर रात पुलिस ने दी दबिश, घर छोड़कर भागे बदमाश",https://mpcg.ndtv.in/madhya-pradesh-news/ratlam-news-police-raided-the-house-of-goons-the-goons-ran-away-from-the-house-ratlam-crime-4784318,"Ratlam News : मध्य प्रदेश की रतलाम पुलिस ने गुंडों और अपराधियों पर लगाम लगाने के लिए एक्शन मोड पर आ गई है. रतलाम CSP ने अपनी टीम के साथ देर रात गुंडों के घर दबिश दी. उन्हें समझाइश दी कि किसी तरह का अपराध न करें. इसके अलावा पुलिस ने रात्रि गश्त भी बढ़ा दी है. पुलिस की इस सख्ती के बाद अपराधियों में हड़कंप मच गया है. वहीं इस कार्रवाई के बाद शहर में पुलिस की तारीफ भी काफी हो रही है.

पुलिस ने चलाया अपराध मुक्त अभियान

दरअसल, रतलाम को अपराध मुक्त जिला बनाने के लिए पुलिस ने अभियान छेड़ दिया है. पुलिस ने सबसे पहले जिले के ऐसे लोगों की सूची बनाई है जो गुंडागर्दी कर अपराध कर रहे हैं. साथ ही ऐसे लोगों के घर सोमवार की रात अचानक दबिश दी. जो लोग घर पर मिले उन्हें समझाइश दी गई, लेकिन जो घर पर नहीं थे उन्हें मंगलवार की सुबह थाना बुलाया गया है. बता दें कि मध्य प्रदेश में मोहन सरकार बनने के बाद अब अपराधियों, गुंडों पर नकेल कसने के लिए मध्य प्रदेश पुलिस सक्रिय होकर काम कर रही है.

ये भी पढ़ें Gwalior : हत्या के प्रयास में BJP विधायक के बेटे को पुलिस ने हिरासत में लिया, जानिए क्या है मामला?

असामाजिक तत्वों पर होगी कार्रवाई

रतलाम के सीएसपी अभिनव वारंगे ने NDTV को बताया कि रतलाम को अपराध मुक्त बनाना है. क्षेत्र के असामाजिक तत्वों और गुंडों को चिन्हित कर उनकी सूची बनाई गई है.अभी हमारी टीम उनके घर पहुंच अपराध नहीं करने की समझाइश दे रही है. इसके बाद अगर अपराध करते हुए पाए जाते हैं तो इन पर कार्रवाई की जाएगी. जो घर पर नहीं मिले उन्हें थाना बुलाया गया है.

ये भी पढ़ें हर जिले में पुलिस बैंड-साइबर थाना, गांवों में CCTV, जानिए CM मोहन यादव ने समीक्षा बैठक में क्या कहा?"
NDTV,01/01/24,"Ira Khan Wedding: कोर्ट मैरिज के बाद ग्रैंड रिसेप्शन करेंगी आमिर खान की लाडली, पढ़ें शादी से जुड़ी सारी डिटेल",https://ndtv.in/bollywood/amir-khan-house-all-decked-up-with-lights-and-flowers-before-daughter-ira-khan-wedding-4784319,"Ira Khan Wedding: आमिर खान (Aamir Khan) और रीना दत्ता की बेटी आइरा खान 3 जनवरी को शादी करने वाली हैं. डी-डे से पहले माता-पिता के घर पर तैयारियां शुरू हो गई हैं. आमिर और रीना के मुंबई स्थित घरों के कई सीन ऑनलाइन सामने आए हैं क्योंकि उन्होंने घर को फूल रोशनी से सजाया है. एक वीडियो में आमिर के घर की दो मंजिलें फेयरी लाइट्स से खूबसूरती से सजी हुई नजर आ रही हैं. उनकी पहली पत्नी रीना का घर भी फूलों और रोशनी से सजाया गया था क्योंकि परिवार अब शादी से पहले वाली रस्मों की शुरुआत कर चुका है.

यहां होगी शादी और रिसेप्शन

आइरा खान 3 जनवरी को नूपुर शिखरे से नागपुर कोर्ट में दोपहर 2 बसे से 4 बजे के बीच में कोर्ट मैरिज करेंगी. इसके बाद कपल ताज एंड्स में ग्रैंड रिसेप्शन करेंगे, जिसे दोनों के फैमिली मेंबर शामिल होंगे. इसके बाद आयरा खान और नूपुर 8 जनवरी को उदयपुर में शादी करने के लिए रवा होंगे. जहां यह शादी धूमधाम से होगी. इसके बाद 13 जनवरी को फिल्मी सितारों के साथ शादी का रिसेप्शन किया जाएगा.

आइरा खान की शादी की तैयारियां शुरू!

आइरा अपने इंस्टाग्राम हैंडल पर अपनी प्री-वेडिंग सेरेमनी की झलकियां शेयर करती रही हैं. इससे पहले उन्होंने एक महाराष्ट्रियन केलवन समारोह आयोजित किया. इसमें उनके परिवार के सदस्य और दोस्त शामिल हुए. उन्होंने एक वीडियो पोस्ट किया जिसमें आमिर की एक्स वाइफ किरण राव और उनके बेटे आजाद राव खान समेत सभी मेहमान डिनर करते नजर आ रहे थे. हालांकि आमिर नजर नहीं आए.

एक वीडियो में कैमरे के पीछे मौजूद इरा को यह कहते हुए सुना गया, ""हे भगवान, एक महाराष्ट्रियन से शादी करो और केलवन ले आओ. यह कितना मजेदार है?"" उनकी करीबी दोस्त, एक्ट्रेस मिथिला पालकर ने भी रात के खाने से दूल्हा और दुल्हन के साथ की तस्वीरें शेयर की थीं.आइरा और नुपुर ने 2023 का आखिरी दिन एक साथ मनाया. आइरा ने उनकी एक प्यारी सी तस्वीर शेयर की थी और कोई भी कैप्शन नहीं दिया था.

आइरा खान और नुपुर शिखरे का रिश्ता

आइरा और फिटनेस ट्रेनर नुपुर शिखरे ने पिछले साल की शुरुआत में सगाई की थी. नूपुर ने सितंबर में इरा को प्रपोज किया था जब वह एक गेम इवेंट में घुटनों के बल बैठ गए थे और अंगूठी के साथ उन्हें प्रपोज किया था. उन्होंने इंस्टाग्राम पर प्रपोजल का एक वीडियो शेयर किया और लिखा, ""पॉप आई: उसने हां कहा (दिल और लाल दिल वाले इमोजी के साथ मुस्कुराता हुआ चेहरा). इरा: हेहे (मुस्कुराते हुए चेहरा, मुंह पर हाथ रखे हुए इमोजी) मैंने हां कहा.""

रिसेप्शन की डिटेल

3 जनवरी को अपनी इंटिमेट शादी के बाद यह कपल मुंबई में एक ग्रैंड वेडिंग रिसेप्शन देने वाला है. इंडिया टुडे की एक रिपोर्ट के मुताबिक रिसेप्शन 10 जनवरी के बाद होने की संभावना है और इसमें कई बॉलीवुड हस्तियां शामिल होंगी."
NDTV,01/01/24,U.S. Overtakes China As South Korea’s Top Export Market,https://www.ndtvprofit.com/global-economics/us-overtakes-china-as-south-korea-s-top-export-market,"China is also ramping up domestic production of goods as it moves up the value chain. One key area that China is focusing on is semiconductor and smartphone manufacturing, a development that has contributed to a slump in sales of goods made by Samsung Electronics Co. and other businesses."
NDTV,01/01/24,U.S. Pushed Dutch Maker Of Chip Equipment To Block Chinese Sales Before Deadline,https://www.ndtvprofit.com/technology/us-pushed-asml-to-block-chinese-sales-before-january-deadline,"The Dutch manufacturer had licenses to ship three top-of-the-line deep ultraviolet lithography machines to Chinese firms until January when new Dutch restrictions take full effect. However, US officials reached out to ASML to ask them to immediately halt pre-scheduled shipments of some of the machines to Chinese customers, according to people familiar with the matter, who asked not to be identified because the discussions were confidential."
NDTV,01/01/24,Vedanta Faces Investor Reckoning Over $3.2 Billion Of Bonds,https://www.ndtvprofit.com/business/vedanta-faces-investor-reckoning-over-3-2-billion-of-bonds,"A group of adhoc holders of the company’s guaranteed notes have said that the firm didn’t include any feedback from them, and therefore the proposal doesn’t represent the best terms possible for the notes. Vedanta responded saying that it has engaged with many noteholders before arriving at the plan."
NDTV,01/01/24,"दक्षिण कोरिया के विपक्षी नेता की गर्दन पर चाकू से हमला, जमीन पर गिर पड़े ली जे-म्युंग",https://ndtv.in/world-news/south-korea-opposition-leader-attacked-by-unknown-person-in-press-conference-4784324,"दक्षिण कोरिया में एक विपक्षी नेता पर जानलेवा हमले की खबर (South Korea Leader Attacked In Press Conference) सामने आई है. बुसान शहर में विपक्षी नेता ली जे-म्युंग की गर्दन पर चाकू से हमला किया गया. यह घटना ऐसे समय में हुई जब वह एक प्रेस कॉन्फ्रेंस कर रहे थे. डेमोक्रेटिक पार्टी के प्रमुख ली जे-म्युंग बुसान शहर के गाडेओक द्वीप पर एक एयरपोर्ट के निर्माण स्थल का दौरा करने के बाद मीडिया के सवालों का जवाब दे रहे थे, उसी दौरान एक शख्स ने बाईं तरफ से आकर उनकी गर्दन पर चाकू से वार किया गया.

ये भी पढ़ें-जापान में 7.5 तीव्रता वाले भूकंप में 8 की मौत, इमारतें ढहीं और लगी आग; 100 से ज्यादा घर-दुकानें राख

दक्षिण कोरिया के विपक्षी नेता पर जानलेवा हमला

दक्षिण कोरिया की एक न्यूज एजेंसी के मुताबिक विपक्षी नेता पर हमला करने वाले शख्स को मौके पर ही गिरफ्तार कर लिया गया. बता दें कि नेता ली जे-म्युंग दक्षिण कोरिया की डेमोक्रेटिक पार्टी का हिस्सा हैं. वह मंगलवार को निर्माणाधीन एयरपोर्ट स्थल के दौरे पर पहुंचे थे. इस दौरान उन पर हमला कर दिया गया. न्यूज एजेंसी योनहैप के मुताबिक हमलावर की उम्र 50 से 60 साल के बीच थी. रिपोर्ट्स के मुताबिक वह ऑटोग्राफ मांगने के लिए ली के पास आया, फिर अचानक आगे बढ़ा और उनकी गर्दन पर हमला कर दिया. न्यूज एजेंसी ने कहा कि तुरंत एक्शन दिखाते हुए हमलावर को घटनास्थल पर ही गिरफ्तार कर लिया गया.

चाकू लगते ही जमीन पर गिर पड़े ली जे-म्युंग

वाईटीएन टेलीविजन पर और एक्स पर पोस्ट किए गए एक अन्य वीडियो क्लिप में एक शख्स को ली पर हमला करते देखा जा सकता है. इस हमले के बाद विपक्षी नेता जमीन पर गिर पड़े. सामने आई तस्वीरों में ली आखें बंद किए जमीन पर लेटे हुए देखे जा सकते हैं. वहीं उनके साथ मौजूद लोग उनकी गर्दन को रूमाल से साफ करते देखे जा सकते हैं. न्यूज एजेंसी के मुताबिक ली तो घायल हालत में तुरंत अस्पताल ले जाया गया. बता दें कि दक्षिण कोरिया में बंदूक पर सख्त प्रतिबंध है, लेकिन अन्य तरह के हथियारों से जुड़ी राजनीतिक हिंसा का यहां पुराना इतिहास रहा है.

साल 2006 में तत्कालीन विपक्षी दल की नेता पार्क ग्यून एक कार्यक्रम में चाकू से हमला किया गया था, जिससे उनके चेहरे पर घाव हो गया था, उनको सर्जरी तक करवानी पड़ गई थी.

"
